Date,Predicted Winner,Opponent,Is Underdog,Market Prob %,Model Prob %,Edge %,Confidence,Odds,Won?,Correct?,Profit/Loss
2025-06-14,Cody Durden,Jose Ochoa,No,67.2,53.0,16.2,0.0597,-205,No,No,-1.0
2025-06-07,Andreas Gustafsson,Khaos Williams,Yes,38.8,51.6,12.9,0.0322,158,Yes,Yes,1.58
2025-06-07,MarQuel Mederos,Mark Choinski,No,60.6,79.5,18.9,0.5908,-154,Yes,Yes,0.65
2025-05-17,Michael Morales,Gilbert Burns,No,82.8,89.8,7.0,0.795,-480,Yes,Yes,0.21
2025-05-17,Mairon Santos,Sodiq Yusuff,No,59.7,69.1,9.4,0.3813,-148,Yes,Yes,0.68
2025-05-10,Jack Della Maddalena,Belal Muhammad,Yes,37.6,62.5,24.9,0.2506,166,Yes,Yes,1.66
2025-05-10,Valentina Shevchenko,Manon Fiorot,Yes,46.3,58.3,12.0,0.1652,116,Yes,Yes,1.16
2025-05-10,Aiemann Zahabi,Jose Aldo,Yes,38.5,51.3,12.9,0.0265,160,Yes,Yes,1.6
2025-05-10,Natalia Silva,Alexa Grasso,No,70.1,76.2,6.1,0.5248,-235,Yes,Yes,0.43
2025-05-10,Mike Malott,Charles Radtke,No,66.7,75.0,8.4,0.5004,-200,Yes,Yes,0.5
2025-05-10,Jessica Andrade,Jasmine Jasudavicius,No,73.3,53.8,23.1,0.0769,-275,No,No,-1.0
2025-05-10,Ion Cutelaba,Modestas Bukauskas,Yes,51.5,63.0,10.6,0.2591,-106,No,No,-1.0
2025-05-10,Bruno Silva,Marc-Andre Barriault,No,61.8,56.3,13.9,0.1264,-162,No,No,-1.0
2025-05-10,Brad Katona,Bekzat Almakhan,No,58.7,59.6,14.2,0.1921,-142,No,No,-1.0
2025-05-03,Reinier de Ridder,Bo Nickal,Yes,25.3,51.9,26.6,0.0384,295,Yes,Yes,2.95
2025-05-03,Daniel Rodriguez,Santiago Ponzinibbio,Yes,45.9,54.6,8.7,0.0923,118,Yes,Yes,1.18
2025-05-03,Montel Jackson,Daniel Marcos,No,69.2,74.4,5.2,0.489,-225,Yes,Yes,0.44
2025-05-03,Cameron Smotherman,Serhiy Sidey,No,58.0,69.6,23.7,0.3924,-138,No,No,-1.0
2025-05-03,Ryan Loder,Azamat Bekoev,No,76.7,51.0,23.6,0.02,-330,No,No,-1.0
2025-05-03,Gaston Bolanos,Quang Le,Yes,48.1,57.7,2.0,0.1544,108,No,No,-1.0
2025-04-26,Abus Magomedov,Michel Pereira,Yes,45.5,50.3,4.8,0.0051,120,Yes,Yes,1.2
2025-04-26,Andre Muniz,Ikram Aliskerov,No,81.1,56.4,33.7,0.1283,-430,No,No,-1.0
2025-04-26,John Castaneda,Chris Gutierrez,No,59.7,50.3,6.0,0.0051,-148,No,No,-1.0
2025-04-05,Joanderson Brito,Pat Sabatini,Yes,36.8,70.0,2.8,0.4009,172,No,No,-1.0
2025-04-05,Gerald Meerschaert,Brad Tavares,No,62.4,51.0,9.3,0.0192,-166,No,No,-1.0
2025-04-05,Rhys McKee,Daniel Frunza,Yes,49.0,58.4,9.4,0.1682,104,Yes,Yes,1.04
2025-03-29,Manuel Torres,Drew Dober,No,55.4,75.8,20.4,0.5161,-124,Yes,Yes,0.81
2025-03-29,CJ Vergara,Edgar Chairez,No,73.0,55.7,24.4,0.1134,-270,No,No,-1.0
2025-03-29,Raul Rosas Jr.,Vince Morales,No,82.8,86.0,3.3,0.7203,-480,Yes,Yes,0.21
2025-03-22,Sean Brady,Leon Edwards,No,56.9,57.0,0.1,0.1409,-132,Yes,Yes,0.76
2025-03-22,Carlos Ulberg,Jan Blachowicz,No,76.7,80.5,3.7,0.6099,-330,Yes,Yes,0.3
2025-03-22,Kevin Holland,Gunnar Nelson,Yes,48.1,71.8,23.7,0.4352,108,Yes,Yes,1.08
2025-03-22,Chris Duncan,Jordan Vucenic,Yes,27.4,62.9,35.5,0.2571,265,Yes,Yes,2.65
2025-03-22,Nathaniel Wood,Morgan Charriere,Yes,50.5,54.1,3.6,0.0819,-102,Yes,Yes,0.98
2025-03-22,Chris Padilla,Jai Herbert,Yes,47.6,74.7,27.1,0.4946,110,Yes,Yes,1.1
2025-03-22,Felipe dos Santos,Lone'er Kavanagh,No,71.8,56.8,24.5,0.136,-255,No,No,-1.0
2025-03-22,Mick Parkin,Marcin Tybura,Yes,41.3,70.2,7.5,0.4033,142,No,No,-1.0
2025-03-22,Puja Tomar,Shauna Bannon,No,67.7,55.1,18.9,0.1029,-210,No,No,-1.0
2025-03-22,Nathan Fletcher,Caolan Loughran,Yes,43.1,85.8,24.9,0.7167,132,No,No,-1.0
2025-03-08,Justin Gaethje,Rafael Fiziev,Yes,42.6,56.7,14.2,0.1345,135,Yes,Yes,1.35
2025-03-08,Djorden Santos,Ozzy Diaz,Yes,37.6,67.4,1.0,0.3487,166,No,No,-1.0
2025-03-01,Cody Brundage,Julian Marquez,No,53.7,61.8,8.1,0.2351,-116,Yes,Yes,0.86
2025-03-01,William Gomis,Hyder Amil,Yes,36.2,70.4,2.6,0.4078,176,No,No,-1.0
2025-02-22,Song Yadong,Henry Cejudo,No,71.8,75.8,4.0,0.5158,-255,Yes,Yes,0.39
2025-02-22,Jean Matsumoto,Rob Font,Yes,37.3,68.7,2.0,0.3741,168,No,No,-1.0
2025-02-22,Julius Walker,Alonzo Menifield,No,70.1,70.5,36.5,0.4104,-235,No,No,-1.0
2025-02-22,Ibo Aslan,Ion Cutelaba,Yes,35.7,72.5,4.2,0.4493,180,No,No,-1.0
2025-02-22,Austin Vanderford,Nikolay Veretennikov,Yes,49.5,59.0,9.5,0.1795,102,Yes,Yes,1.02
2025-02-15,Gregory Rodrigues,Jared Cannonier,Yes,34.0,71.9,1.3,0.4388,194,No,No,-1.0
2025-02-15,Andre Petroski,Rodolfo Vieira,Yes,31.2,57.7,26.4,0.1533,220,Yes,Yes,2.2
2025-02-08,Dricus Du Plessis,Sean Strickland,No,68.8,72.1,3.3,0.4412,-220,Yes,Yes,0.45
2025-02-08,Tatiana Suarez,Zhang Weili,Yes,44.6,60.8,1.4,0.2154,124,No,No,-1.0
2025-02-08,Tallison Teixeira,Justin Tafa,No,60.9,68.7,7.8,0.3742,-156,Yes,Yes,0.64
2025-02-08,Jack Jenkins,Gabriel Santos,No,69.2,60.2,25.5,0.2049,-225,No,No,-1.0
2025-02-08,Tom Nolan,Viacheslav Borshchev,Yes,50.5,68.7,18.2,0.3748,-102,Yes,Yes,0.98
2025-02-08,Rongzhu,Kody Steele,Yes,26.3,75.2,48.9,0.5038,280,Yes,Yes,2.8
2025-02-08,Jonathan Micallef,Kevin Jousset,Yes,35.7,53.5,17.8,0.0695,180,Yes,Yes,1.8
2025-02-01,Nassourdine Imavov,Israel Adesanya,Yes,42.7,55.9,13.2,0.1184,134,Yes,Yes,1.34
2025-02-01,Jairzinho Rozenstruik,Sergei Pavlovich,No,76.2,50.3,22.5,0.0064,-320,No,No,-1.0
2025-02-01,Vinicius Oliveira,Said Nurmagomedov,Yes,34.7,52.5,17.8,0.0507,188,Yes,Yes,1.88
2025-02-01,Fares Ziam,Mike Davis,Yes,45.0,74.6,29.6,0.4926,122,Yes,Yes,1.22
2025-01-18,Merab Dvalishvili,Umar Nurmagomedov,Yes,31.2,62.3,31.0,0.2453,220,Yes,Yes,2.2
2025-01-18,Jiri Prochazka,Jamahal Hill,Yes,49.5,54.4,4.9,0.0875,102,Yes,Yes,1.02
2025-01-18,Reinier de Ridder,Kevin Holland,No,57.6,60.5,2.9,0.2101,-136,Yes,Yes,0.74
2025-01-18,Ailin Perez,Karol Rosa,Yes,32.8,68.9,36.1,0.3771,205,Yes,Yes,2.05
2025-01-18,Ricky Turcios,Benardo Sopaj,No,74.7,51.6,22.2,0.0327,-295,No,No,-1.0
2025-01-18,Clayton Carpenter,Tagir Ulanbekov,No,79.6,53.8,29.4,0.0761,-390,No,No,-1.0
2025-01-11,Carlston Harris,Santiago Ponzinibbio,No,60.6,59.4,15.9,0.1876,-154,No,No,-1.0
2025-01-11,Christian Rodriguez,Austin Bashi,Yes,31.7,74.4,42.6,0.4871,215,Yes,Yes,2.15
2025-12-06,Joshua Van,Alexandre Pantoja,Yes,36.2,56.4,20.2,0.129,176,Yes,Yes,1.76
2025-12-06,Tatsuro Taira,Brandon Moreno,No,53.7,69.3,15.6,0.386,-116,Yes,Yes,0.86
2025-12-06,Payton Talbott,Henry Cejudo,No,71.4,82.8,11.3,0.6552,-250,Yes,Yes,0.4
2025-12-06,Terrance McKinney,Chris Duncan,No,55.8,55.2,7.2,0.1049,-126,No,No,-1.0
2025-12-06,Maycee Barber,Karine Silva,No,68.8,73.6,4.9,0.4721,-220,Yes,Yes,0.45
2025-12-06,Fares Ziam,Nazim Sadykhov,No,65.3,83.8,18.5,0.6758,-188,Yes,Yes,0.53
2025-12-06,Marvin Vettori,Brunno Ferreira,Yes,48.1,65.2,8.6,0.3033,108,No,No,-1.0
2025-12-06,Edson Barboza,Jalin Turner,No,82.1,56.0,34.2,0.1191,-460,No,No,-1.0
2025-12-06,Ibo Aslan,Iwo Baraniewski,No,68.3,58.6,22.9,0.1722,-215,No,No,-1.0
