age,height_cm,weight_lbs,reach_inches,age_in_prime,age_past_prime,stance_orthodox,stance_southpaw,stance_switch,sig_strikes_landed_per_min,striking_accuracy,striking_defense,striking_differential,defensive_efficiency,striking_volume_control,distance_accuracy_last_3,clinch_accuracy_last_3,ground_output_per_min_last_3,leg_strike_rate_last_3,knockdowns_last_3,striking_accuracy_last_3,sig_strikes_landed_per_min_last_3,head_strike_rate_last_3,body_strike_rate_last_3,ground_strike_rate_last_3,distance_strike_rate_last_3,distance_accuracy_lifetime,clinch_accuracy_lifetime,ground_output_per_min_lifetime,leg_strike_rate_lifetime,knockdowns_lifetime,head_strike_rate_lifetime,body_strike_rate_lifetime,ground_strike_rate_lifetime,distance_strike_rate_lifetime,sig_strikes_landed_per_min_lifetime,striking_accuracy_lifetime,takedown_avg_per_15min,takedown_accuracy,takedown_defense,submission_avg_per_15min,total_fights,wins,losses,draws,has_fight_history,finish_rate,ko_rate,submission_rate,decision_rate,title_fight_experience,avg_fight_duration_rounds,first_round_finish_rate,first_round_ko_rate,early_finish_rate_last_3,early_finish_rate_last_5,round_3_fight_rate,round_3_win_rate,round_3_finish_rate,round_3_performance_score,win_rate_last_3,finish_rate_last_3,ko_rate_last_3,win_rate_last_5,finish_rate_last_5,ko_rate_last_5,performance_trend,athleticism_decline,current_win_streak,current_loss_streak,fights_in_last_year,activity_rate,days_since_last_fight,days_between_last_2_fights,long_layoff_over_1yr,long_layoff_over_2yr,fights_since_last_win,years_since_last_win,has_ever_won,losses_since_last_win,decision_losses_since_last_win,finish_losses_since_last_win,recent_vs_career_win_rate,win_rate_last_3_years,wins_last_3_years,losses_last_3_years,finish_rate_last_3_years,recent_losses_last_2,recent_finish_losses_last_2,recent_finish_loss_last_fight,recent_finish_loss_ratio_last_2,time_decayed_win_rate,time_decayed_finish_rate,time_decayed_ko_rate,avg_opponent_win_rate,avg_beaten_opponent_win_rate,avg_lost_to_opponent_win_rate,avg_opponent_total_fights,avg_beaten_opponent_total_fights,opponent_quality_score,age_x_years_since_last_win,age_x_fights_since_last_win,age_x_recent_vs_career_decline,age_x_days_since_last_fight,age_x_years_since_last_fight,age_x_fights_in_last_year,youth_form_score,recent_sig_strike_diff_last_3,recent_knockdown_diff_last_3,recent_control_time_sec_last_3,recent_control_time_diff_last_3,fighter_id,fighter_name
0.0,170.2,145.0,0.0,0.0,0.0,1.0,0.0,0.0,2.4,0.67,0.5,1.8699999999999999,0.9433962264150942,4.528301886792453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3635,Scott Shaffer
28.0,188.0,185.0,75.0,1.0,0.0,1.0,0.0,0.0,28.785714285714285,0.48,0.49,25.185714285714283,0.13611111111111113,7.996031746031745,0.44401378122308355,0.16666666666666666,0.9333333333333335,0.05811320754716981,3.0,0.45212418300653595,3.3111111111111113,0.7374663072776281,0.20442048517520214,0.22648697214734947,0.7601796945193171,0.4668247873270111,0.5374716553287981,0.7904761904761904,0.08061869210454117,7.0,0.7053586444253559,0.2140226634701028,0.21340664015529245,0.6236026006039485,3.1571428571428575,0.5125115399613073,1.62,0.37,0.66,0.4,14.0,9.0,5.0,0.0,1.0,0.7857142857142857,0.6428571428571429,0.14285714285714285,0.21428571428571427,0.0,1.9285714285714286,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.75,0.35714285714285715,0.4,0.0,0.27142857142857146,1.0,0.6666666666666666,0.6666666666666666,0.8,0.8,0.75,0.19999999999999996,0.0,4.0,0.0,4.0,4.0,67.0,112.0,0.0,0.0,0.0,0.1834360027378508,1.0,0.0,0.0,0.0,0.15714285714285714,0.6666666666666666,4.0,2.0,0.75,0.0,0.0,0.0,0.0,0.6872587201167195,0.7629730478769151,0.7280123572106888,0.7063046392180586,0.6793859649122806,0.7601419878296146,24.666666666666668,18.25,-0.06460481833386718,5.136208076659822,0.0,0.0,1876.0,5.136208076659822,112.0,1.6000000000000003,11.666666666666666,1.0,19.0,5.333333333333333,3636,Edmen Shahbazyan
30.0,193.0,170.0,74.0,1.0,0.0,1.0,0.0,0.0,6.33,0.52,0.32,-1.8499999999999996,0.039119804400978,0.773838630806846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.5,0.0,0.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637,Leon Shahbazyan
35.0,167.6,145.0,67.0,0.0,1.0,1.0,0.0,0.0,26.5,0.5,0.31,20.63,0.05281090289608177,4.514480408858603,0.6986301369863014,0.8333333333333333,0.23333333333333334,0.07,0.0,0.7450980392156863,1.9666666666666668,0.26,0.67,0.07,0.45666666666666667,0.6986301369863014,0.8333333333333333,0.23333333333333334,0.07,0.0,0.26,0.67,0.07,0.45666666666666667,1.9666666666666668,0.7450980392156863,0.97,0.25,0.2,1.9,2.0,0.0,2.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1033.0,133.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.5,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,18.0,0.0,0.0,0.0,70.0,0.0,36155.0,98.98699520876113,70.0,0.0,-19.0,0.0,73.5,-107.5,3638,Don Shainis
34.0,162.6,125.0,65.0,0.0,0.0,1.0,0.0,0.0,23.0,0.3,0.74,20.42,0.28682170542635654,8.914728682170542,0.30666666666666664,0.0,0.0,0.391304347826087,0.0,0.30666666666666664,2.3,0.30434782608695654,0.30434782608695654,0.0,1.0,0.30666666666666664,0.0,0.0,0.391304347826087,0.0,0.30434782608695654,0.30434782608695654,0.0,1.0,2.3,0.30666666666666664,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1873.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6956521739130435,0.0,0.0,23.0,0.0,0.0,0.0,34.0,0.0,63682.0,174.3518138261465,34.0,0.0,1.0,0.0,29.0,-41.0,3639,Liliya Shakirova
53.0,172.7,155.0,68.0,0.0,1.0,1.0,0.0,0.0,13.666666666666666,0.32,0.7,10.676666666666666,0.23411371237458192,4.570791527313266,0.18707386363636366,0.5,0.022222222222222223,0.12820512820512822,0.0,0.2207070707070707,1.0,0.576923076923077,0.2948717948717949,0.012820512820512822,0.7692307692307693,0.18707386363636366,0.5,0.022222222222222223,0.12820512820512822,0.0,0.576923076923077,0.2948717948717949,0.012820512820512822,0.7692307692307693,1.0,0.2207070707070707,2.07,0.5,0.8,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.13333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4957.0,116.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.7732426303854875,0.0,0.0,45.0,0.0,0.0,0.0,159.0,0.0,262721.0,719.2908966461328,159.0,0.0,-14.0,-1.0,21.666666666666668,-178.33333333333334,3640,Kamal Shalorus
61.0,185.4,205.0,72.0,0.0,1.0,1.0,0.0,0.0,8.0,0.46,0.39,3.7,0.09069767441860466,1.8604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03640593561368209,0.2854567307692308,0.65,0.010416666666666666,1.0,0.29640151515151514,0.19318181818181818,0.19791666666666666,0.1076388888888889,1.1,0.2323815073815074,0.94,0.6,0.44,2.5,8.0,3.0,5.0,0.0,1.0,0.875,0.625,0.25,0.125,0.0,1.5,1.0,1.0,0.0,1.0,0.25,0.0,0.0,0.05,0.0,1.0,0.0,0.2,1.0,1.0,-0.2,0.0,1.0,0.0,4.0,4.0,7001.0,94.0,1.0,1.0,3.0,21.475701574264203,1.0,3.0,0.0,3.0,-0.175,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.16899637483716384,1.0,0.8429350115851183,0.6290784263085399,0.5370370370370371,0.6843032598714417,37.375,15.333333333333334,-0.08835973370064276,1310.0177960301164,183.0,10.674999999999999,427061.0,1169.2292950034223,244.0,0.0,-17.333333333333332,0.0,10.0,-59.0,3641,Ken Shamrock
52.0,177.8,185.0,0.0,0.0,1.0,1.0,0.0,0.0,15.4,0.53,0.57,10.74,0.12231759656652359,3.3047210300429186,0.48550724637681153,0.7333333333333334,0.8833333333333334,0.33471248246844315,2.0,0.6398173775222956,2.7166666666666663,0.22999064983637216,0.43529686769518466,0.3030388031790556,0.40841514726507716,0.5579710144927535,0.44000000000000006,0.5700000000000001,0.3008274894810659,2.0,0.4379943899018233,0.26117812061711076,0.2818232819074334,0.5450490883590463,1.7499999999999996,0.6838904265133774,0.35,0.5,0.37,1.1,5.0,5.0,0.0,0.0,1.0,1.0,0.4,0.6,0.0,0.0,1.8,0.6,0.5,0.6666666666666666,0.8,0.2,1.0,0.0,0.54,1.0,1.0,0.3333333333333333,1.0,1.0,0.4,0.0,0.0,5.0,0.0,4.0,4.0,9574.0,343.0,1.0,1.0,0.0,26.21218343600274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.44806126418165476,0.5761618913101964,0.5761618913101964,0.0,36.2,36.2,0.35,1363.0335386721424,0.0,0.0,497848.0,1363.0335386721424,208.0,0.0,12.0,0.6666666666666666,4.333333333333333,-312.3333333333333,3642,Frank Shamrock
39.0,170.2,125.0,63.0,0.0,1.0,1.0,0.0,0.0,1.27,0.32,0.6,0.0,0.4724409448818897,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,40.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3643,Shang Zhifa
32.0,190.5,252.0,77.0,1.0,0.0,1.0,0.0,0.0,53.0,0.44,0.44,43.21,0.0449438202247191,5.413687436159346,0.4731182795698925,0.3333333333333333,0.8,0.1320754716981132,0.0,0.4491525423728814,5.3,0.7358490566037735,0.1320754716981132,0.1509433962264151,0.8301886792452831,0.4731182795698925,0.3333333333333333,0.8,0.1320754716981132,0.0,0.7358490566037735,0.1320754716981132,0.1509433962264151,0.8301886792452831,5.3,0.4491525423728814,2.07,0.12,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,424.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,10.0,0.0,0.0,0.0,32.0,0.0,13568.0,37.14715947980835,32.0,0.0,-18.0,0.0,46.0,44.0,3644,Sean Sharaf
34.0,154.9,115.0,59.0,0.0,0.0,1.0,0.0,0.0,1.33,0.16,0.4,-1.87,0.125,0.415625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3645,Priya Sharma
0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646,Jason Sharp
34.0,167.6,125.0,68.0,0.0,0.0,1.0,0.0,0.0,38.5,0.42,0.63,36.62,0.3351063829787234,20.47872340425532,0.29268841522756706,0.3333333333333333,0.24444444444444444,0.2004268292682927,0.0,0.3218301728951442,1.8222222222222222,0.6297357723577236,0.16983739837398373,0.11483739837398373,0.8561991869918698,0.3292580867685037,0.25,1.0555555555555556,0.10796535261864247,0.0,0.7537080649735605,0.13832658240779708,0.2678423988619106,0.7122995497349947,2.5666666666666664,0.4012129482693494,2.83,0.51,0.46,0.2,6.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3666666666666667,0.3333333333333333,0.0,0.0,0.4,0.0,0.0,-0.06666666666666671,0.0,0.0,2.0,4.0,4.0,2454.0,133.0,1.0,1.0,1.0,7.082819986310746,1.0,1.0,1.0,0.0,0.06666666666666671,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3537122299458261,0.0,0.0,0.7547969187675071,0.732843137254902,0.510515873015873,23.0,14.5,0.08893090569561163,240.81587953456534,34.0,0.0,83436.0,228.435318275154,136.0,0.0,-6.0,0.0,135.66666666666666,-26.666666666666668,3647,Eric Shelton
52.0,167.6,155.0,67.0,0.0,1.0,1.0,0.0,0.0,34.583333333333336,0.35,0.55,31.873333333333335,0.20295202952029523,12.761377613776139,0.2517042290711531,0.5362318840579711,0.1111111111111111,0.1141269034098935,0.0,0.2754746958071766,3.488888888888889,0.782665197615617,0.10320789897448936,0.043859649122807015,0.8631804955222194,0.2500930783752067,0.6008363315428532,0.6055555555555556,0.13612980410272554,0.0,0.767783011194529,0.09608718470274534,0.42494778613199663,0.4200878372693781,2.207777777777778,0.4688408476694876,4.09,0.46,0.56,0.4,12.0,8.0,4.0,0.0,1.0,0.3333333333333333,0.25,0.08333333333333333,0.6666666666666666,0.0,3.1666666666666665,0.125,1.0,0.0,0.0,0.75,0.6666666666666666,0.0,0.48333333333333334,0.6666666666666666,0.0,0.0,0.6,0.2,0.0,0.06666666666666665,0.0,3.0,0.0,4.0,4.0,5555.0,490.0,1.0,1.0,0.0,15.208761122518823,1.0,0.0,0.0,0.0,-0.06666666666666665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6451291883714294,0.05378444531005487,0.033189747868700104,0.6718790327784229,0.6429375967866822,0.7297619047619047,32.666666666666664,30.375,-0.08682430797522256,790.8555783709787,0.0,3.466666666666666,288860.0,790.8555783709787,208.0,0.0,-22.0,0.0,221.33333333333334,195.66666666666666,3648,Sean Sherk
36.0,193.0,250.0,78.0,0.0,1.0,1.0,0.0,0.0,64.6,0.45,0.52,57.949999999999996,0.07819548872180451,9.714285714285714,0.42340257857499236,0.6,0.0,0.28360244783602445,1.0,0.43254407707839765,5.711111111111111,0.4960021955155775,0.22039535664839802,0.0,0.9433180138776246,0.40950037100048464,0.5103934137757667,0.13111111111111112,0.22824351888911804,3.0,0.515598863140587,0.18949095130362828,0.013923858554256091,0.8631075266317161,4.826666666666667,0.4225322715359385,0.09,0.5,0.74,0.0,15.0,4.0,11.0,0.0,1.0,0.5333333333333333,0.4,0.13333333333333333,0.4666666666666667,0.0,2.4,0.0,0.0,0.0,0.0,0.6,0.2222222222222222,0.1111111111111111,0.2644444444444444,0.3333333333333333,0.3333333333333333,1.0,0.2,0.6,1.0,0.1333333333333333,0.0,0.0,2.0,4.0,4.0,942.0,175.0,1.0,1.0,2.0,3.4223134839151266,1.0,2.0,2.0,0.0,-0.06666666666666665,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.22172193255493614,0.8850569449420511,0.8850569449420511,0.8333333333333334,0.0,0.0,12.0,0.0,0.0,123.20328542094455,72.0,2.3999999999999995,33912.0,92.84599589322382,144.0,0.0,-23.0,0.3333333333333333,35.666666666666664,-20.333333333333332,3649,Chase Sherman
37.0,165.1,125.0,66.0,0.0,1.0,0.0,1.0,0.0,57.89473684210526,0.52,0.63,55.89473684210526,0.315,28.94736842105263,0.5360660812788473,0.6534391534391534,0.17333333333333334,0.15711382113821137,1.0,0.5495542176602185,2.1066666666666665,0.6744354110207769,0.16845076784101176,0.09229900632339656,0.7954381210478773,0.4802798921380138,0.6347277507494226,0.8271929824561404,0.18655493940788562,2.0,0.6389836653600728,0.17446139523204157,0.19635913065408894,0.6653129894406186,3.0208771929824563,0.5754412266921447,2.65,0.61,0.76,0.3,19.0,15.0,3.0,1.0,1.0,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.631578947368421,0.0,3.9473684210526314,0.0,0.0,0.0,0.0,0.7894736842105263,0.7333333333333333,0.06666666666666667,0.5445614035087719,1.0,0.0,0.0,0.6,0.2,0.0,0.4,0.0,3.0,0.0,4.0,4.0,25.0,189.0,0.0,0.0,0.0,0.06844626967830253,1.0,0.0,0.0,0.0,-0.18947368421052635,0.6,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8048242189766581,0.22642752209419964,0.18956086545182957,0.7830303030303032,0.8202020202020203,0.7272727272727273,22.2,22.333333333333332,0.055757575757575784,2.5325119780971934,0.0,7.010526315789475,925.0,2.5325119780971934,148.0,0.0,12.333333333333334,0.3333333333333333,626.6666666666666,452.6666666666667,3650,Valentina Shevchenko
41.0,172.7,125.0,67.0,0.0,1.0,0.0,1.0,0.0,41.0,0.55,0.52,38.07,0.17747440273037543,13.993174061433447,0.4905495169082126,0.7962962962962963,0.26666666666666666,0.11383399209486166,0.0,0.5553272382540676,3.3222222222222215,0.6126482213438735,0.2735177865612648,0.06666666666666667,0.7446640316205534,0.4701928772831765,0.8022694045720362,0.5166666666666667,0.1257169574085335,0.0,0.6010524507195703,0.27323059187189624,0.1294625946969697,0.6005268746199453,3.2249999999999996,0.5600913582943632,0.43,0.42,0.53,0.4,8.0,4.0,4.0,0.0,1.0,0.5,0.25,0.25,0.5,0.0,2.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.35,0.3333333333333333,0.6666666666666666,0.0,0.4,0.6,0.5,-0.06666666666666671,0.0,1.0,0.0,4.0,4.0,1250.0,280.0,1.0,1.0,0.0,3.4223134839151266,1.0,0.0,0.0,0.0,-0.09999999999999998,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.49504708107341827,0.43438405934487456,0.2591166089154406,0.6073693064182195,0.5476190476190477,0.6671195652173914,24.5,22.5,-0.09560041407867495,140.3148528405202,0.0,4.099999999999999,51250.0,140.3148528405202,164.0,0.0,-4.0,0.0,140.0,-79.33333333333333,3651,Antonina Shevchenko
31.0,157.5,115.0,60.0,1.0,0.0,1.0,0.0,0.0,30.0,0.36,0.53,27.08,0.1815068493150685,10.273972602739727,0.27722772277227725,0.0,0.13333333333333333,0.2,1.0,0.2777777777777778,2.0,0.43333333333333335,0.36666666666666664,0.06666666666666667,0.9333333333333333,0.27722772277227725,0.0,0.13333333333333333,0.2,1.0,0.43333333333333335,0.36666666666666664,0.06666666666666667,0.9333333333333333,2.0,0.2777777777777778,0.81,0.3,0.57,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,382.0,0.0,1.0,0.0,0.0,1.0458590006844628,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.7142857142857143,0.0,14.0,14.0,0.14285714285714288,32.421629021218344,0.0,0.0,11842.0,32.421629021218344,31.0,0.0,-18.0,1.0,55.0,-10.0,3652,Shi Ming
46.0,182.9,168.0,0.0,0.0,1.0,1.0,0.0,0.0,2.06,0.35,0.53,-0.33999999999999986,0.22083333333333335,0.8583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.5,0.53,0.7,16.0,4.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3653,Katsuyori Shibata
46.0,182.9,170.0,72.0,0.0,1.0,1.0,0.0,0.0,43.625,0.36,0.56,41.825,0.31111111111111117,24.23611111111111,0.17643301889817545,0.31527777777777777,0.17333333333333334,0.23356562137049944,0.0,0.25222704932420575,2.3777777777777778,0.3720092915214866,0.39442508710801394,0.12380952380952381,0.667479674796748,0.2872548173797417,0.41664813899868247,0.19,0.1859196088464381,0.0,0.3631165379336111,0.45096385321995075,0.10325674325674326,0.7554880282319307,2.548333333333334,0.3408075224323014,2.83,0.29,0.35,1.2,8.0,4.0,4.0,0.0,1.0,0.125,0.125,0.0,0.75,0.0,3.25,0.0,0.0,0.0,0.0,0.875,0.5714285714285714,0.0,0.46071428571428574,0.6666666666666666,0.0,0.0,0.6,0.0,0.0,0.06666666666666665,0.0,1.0,0.0,4.0,4.0,4288.0,157.0,1.0,1.0,1.0,12.16974674880219,1.0,1.0,1.0,0.0,0.09999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5062681963288896,0.0,0.0,0.7310425208428242,0.7155982905982905,0.7464867510873578,34.375,28.25,-0.02471076839125388,559.8083504449007,46.0,0.0,197248.0,540.0355920602327,184.0,0.0,3.3333333333333335,0.0,317.0,20.0,3654,Jake Shields
36.0,180.3,185.0,72.0,0.0,1.0,1.0,0.0,0.0,3.6,0.33,0.16,-2.4,0.026666666666666665,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,18.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655,Henrique Shiguemoto
40.0,165.1,135.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.33,0.3,-2.6799999999999997,0.06410256410256411,0.4273504273504274,0.3333333333333333,0.0,0.0,1.0,0.0,0.3333333333333333,0.13333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.13333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4358.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6333333333333333,0.0,0.0,30.0,0.0,0.0,0.0,40.0,0.0,174320.0,477.2621492128679,40.0,0.0,-63.0,0.0,108.0,-386.0,3656,Shunichi Shimizu
