event_name,event_date,event_url,fighter1,fighter2,fighter1_odds,fighter2_odds,fighter1_prob,fighter2_prob
UFC on ESPN+ 2: Assuncao vs. Moraes 2,Feb 2nd 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-assuncao-vs-moraes-2-1628,Ricardo Ramos,Said Nurmagomedov,-152,125,0.6032,0.4444
UFC 234: Adesanya vs. Silva,Feb 9th 2019,https://www.bestfightodds.com/events/ufc-234-adesanya-vs-silva-1620,Anderson Silva,Israel Adesanya,400,-556,0.2,0.8476
UFC 234: Adesanya vs. Silva,Feb 9th 2019,https://www.bestfightodds.com/events/ufc-234-adesanya-vs-silva-1620,Lando Vannata,Marcos Rosa,-455,350,0.8198,0.2222
UFC 234: Adesanya vs. Silva,Feb 9th 2019,https://www.bestfightodds.com/events/ufc-234-adesanya-vs-silva-1620,Rani Yahya,Ricky Simon,-111,-111,0.5261,0.5261
UFC 234: Adesanya vs. Silva,Feb 9th 2019,https://www.bestfightodds.com/events/ufc-234-adesanya-vs-silva-1620,Montana de La Rosa,Nadia Kassem,-250,200,0.7143,0.3333
UFC 234: Adesanya vs. Silva,Feb 9th 2019,https://www.bestfightodds.com/events/ufc-234-adesanya-vs-silva-1620,Jim Crute,Sam Alvey,-172,140,0.6324,0.4167
UFC 234: Adesanya vs. Silva,Feb 9th 2019,https://www.bestfightodds.com/events/ufc-234-adesanya-vs-silva-1620,Devonte Smith,Dong Hyun Ma,-278,225,0.7354,0.3077
UFC 234: Adesanya vs. Silva,Feb 9th 2019,https://www.bestfightodds.com/events/ufc-234-adesanya-vs-silva-1620,Austin Arnett,Shane Young,300,-400,0.25,0.8
UFC 234: Adesanya vs. Silva,Feb 9th 2019,https://www.bestfightodds.com/events/ufc-234-adesanya-vs-silva-1620,Kai Kara-France,Raulian Paiva,-278,225,0.7354,0.3077
UFC 234: Adesanya vs. Silva,Feb 9th 2019,https://www.bestfightodds.com/events/ufc-234-adesanya-vs-silva-1620,Kyung Ho Kang,Teruto Ishihara,-400,300,0.8,0.25
UFC 234: Adesanya vs. Silva,Feb 9th 2019,https://www.bestfightodds.com/events/ufc-234-adesanya-vs-silva-1620,Callan Potter,Jalin Turner,200,-250,0.3333,0.7143
UFC 234: Adesanya vs. Silva,Feb 9th 2019,https://www.bestfightodds.com/events/ufc-234-adesanya-vs-silva-1620,Jonathan Martinez,Wuliji Buren,-161,130,0.6169,0.4348
UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,Cain Velasquez,Francis Ngannou,-200,170,0.6667,0.3704
UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,James Vick,Paul Felder,-125,100,0.5556,0.5
UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,Cortney Casey,Cynthia Calvillo,275,-357,0.2667,0.7812
UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,Alex Caceres,Kron Gracie,240,-303,0.2941,0.7519
UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,Bryan Barberena,Vicente Luque,350,-455,0.2222,0.8198
UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,Andre Fili,Myles Jury,110,-139,0.4762,0.5816
UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,Aljamain Sterling,Jimmie Rivera,120,-139,0.4545,0.5816
UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,Benito Lopez,Manny Bermudez,162,-189,0.3817,0.654
UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,Andrea Lee,Ashlee Evans-Smith,-175,150,0.6364,0.4
UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,Nik Lentz,Scott Holtzman,150,-175,0.4,0.6364
UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,Luke Sanders,Renan Barao,-161,130,0.6169,0.4348
UFC on ESPN 1: Ngannou vs. Velasquez,Feb 17th 2019,https://www.bestfightodds.com/events/ufc-on-espn-1-ngannou-vs-velasquez-1637,Alexandra Albu,Emily Whitmire,-111,-111,0.5261,0.5261
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,Jan Blachowicz,Thiago Santos,100,-125,0.5,0.5556
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,Marcos Rogerio de Lima,Stefan Struve,-111,-111,0.5261,0.5261
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,Gian Villante,Michal Oleksiejczuk,175,-213,0.3636,0.6805
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,Liz Carmouche,Lucie Pudilova,-152,125,0.6032,0.4444
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,John Dodson,Petr Yan,250,-333,0.2857,0.7691
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,Klidson Farias de Abreu,Magomed Ankalaev,180,-222,0.3571,0.6894
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,Gillian Robertson,Veronica Macedo,-172,140,0.6324,0.4167
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,Carlo Pedersoli Jr.,Dwight Grant,-161,130,0.6169,0.4348
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,Damir Hadzovic,Marco Polo Reyes,-125,100,0.5556,0.5
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,Ismail Naurdiev,Michel Prazeres,350,-455,0.2222,0.8198
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,Chris Fishgold,Daniel Teymur,-250,200,0.7143,0.3333
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,Damir Ismagulov,Joel Alvarez,-333,250,0.7691,0.2857
UFC on ESPN+ 3: Blachowicz vs. Santos,Feb 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-3-blachowicz-vs-santos-1638,Diego Ferreira,Rustam Khabilov,110,-139,0.4762,0.5816
UFC 235: Jones vs. Smith,Mar 2nd 2019,https://www.bestfightodds.com/events/ufc-235-jones-vs-smith-1625,Anthony Smith,Jon Jones,500,-714,0.1667,0.8771
UFC 235: Jones vs. Smith,Mar 2nd 2019,https://www.bestfightodds.com/events/ufc-235-jones-vs-smith-1625,Kamaru Usman,Tyron Woodley,170,-200,0.3704,0.6667
UFC 235: Jones vs. Smith,Mar 2nd 2019,https://www.bestfightodds.com/events/ufc-235-jones-vs-smith-1625,Ben Askren,Robbie Lawler,-278,225,0.7354,0.3077
UFC 235: Jones vs. Smith,Mar 2nd 2019,https://www.bestfightodds.com/events/ufc-235-jones-vs-smith-1625,Tecia Torres,Weili Zhang,110,-139,0.4762,0.5816
UFC 235: Jones vs. Smith,Mar 2nd 2019,https://www.bestfightodds.com/events/ufc-235-jones-vs-smith-1625,Cody Garbrandt,Pedro Munhoz,-172,140,0.6324,0.4167
UFC 235: Jones vs. Smith,Mar 2nd 2019,https://www.bestfightodds.com/events/ufc-235-jones-vs-smith-1625,Jeremy Stephens,Zabit Magomedsharipov,225,-278,0.3077,0.7354
UFC 235: Jones vs. Smith,Mar 2nd 2019,https://www.bestfightodds.com/events/ufc-235-jones-vs-smith-1625,Johnny Walker,Misha Cirkunov,-161,130,0.6169,0.4348
UFC 235: Jones vs. Smith,Mar 2nd 2019,https://www.bestfightodds.com/events/ufc-235-jones-vs-smith-1625,Alejandro Perez,Cody Stamann,150,-175,0.4,0.6364
UFC 235: Jones vs. Smith,Mar 2nd 2019,https://www.bestfightodds.com/events/ufc-235-jones-vs-smith-1625,Diego Sanchez,Mickey Gall,200,-250,0.3333,0.7143
UFC 235: Jones vs. Smith,Mar 2nd 2019,https://www.bestfightodds.com/events/ufc-235-jones-vs-smith-1625,Charles Byrd,Edmen Shahbazyan,130,-161,0.4348,0.6169
UFC 235: Jones vs. Smith,Mar 2nd 2019,https://www.bestfightodds.com/events/ufc-235-jones-vs-smith-1625,Gina Mazany,Macy Chiasson,400,-556,0.2,0.8476
UFC 235: Jones vs. Smith,Mar 2nd 2019,https://www.bestfightodds.com/events/ufc-235-jones-vs-smith-1625,Hannah Cifers,Polyana Viana,225,-278,0.3077,0.7354
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Derrick Lewis,Junior Dos Santos,180,-222,0.3571,0.6894
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Curtis Millender,Elizeu Zaleski Dos Santos,-139,110,0.5816,0.4762
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Niko Price,Tim Means,175,-213,0.3636,0.6805
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Ben Rothwell,Blagoy Ivanov,-125,100,0.5556,0.5
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Beneil Dariush,Drew Dober,-227,187,0.6942,0.3484
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Omari Akhmedov,Tim Boetsch,-164,137,0.6212,0.4219
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Anthony Rocco Martin,Sergio Moraes,-222,180,0.6894,0.3571
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Marion Reneau,Yana Kunitskaya,150,-175,0.4,0.6364
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Grant Dawson,Julian Erosa,-175,150,0.6364,0.4
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Jeff Hughes,Maurice Greene,-222,180,0.6894,0.3571
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Louis Smolka,Matt Schnell,-125,100,0.5556,0.5
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Alex Morono,Zak Ottow,-189,162,0.654,0.3817
UFC on ESPN+ 4: Lewis vs. Dos Santos,Mar 9th 2019,https://www.bestfightodds.com/events/ufc-on-espn-4-lewis-vs-dos-santos-1639,Alex White,Dan Moret,-152,125,0.6032,0.4444
UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019,https://www.bestfightodds.com/events/ufc-on-espn-5-till-vs-masvidal-1626,Darren Till,Jorge Masvidal,-225,187,0.6923,0.3484
UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019,https://www.bestfightodds.com/events/ufc-on-espn-5-till-vs-masvidal-1626,Gunnar Nelson,Leon Edwards,125,-150,0.4444,0.6
UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019,https://www.bestfightodds.com/events/ufc-on-espn-5-till-vs-masvidal-1626,Dominick Reyes,Volkan Oezdemir,-250,200,0.7143,0.3333
UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019,https://www.bestfightodds.com/events/ufc-on-espn-5-till-vs-masvidal-1626,Jose Quinonez,Nathaniel Wood,250,-300,0.2857,0.75
UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019,https://www.bestfightodds.com/events/ufc-on-espn-5-till-vs-masvidal-1626,Claudio Silva,Danny Roberts,-160,130,0.6154,0.4348
UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019,https://www.bestfightodds.com/events/ufc-on-espn-5-till-vs-masvidal-1626,Jack Marshman,John Phillips,-160,130,0.6154,0.4348
UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019,https://www.bestfightodds.com/events/ufc-on-espn-5-till-vs-masvidal-1626,Arnold Allen,Jordan Rinaldi,-138,110,0.5798,0.4762
UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019,https://www.bestfightodds.com/events/ufc-on-espn-5-till-vs-masvidal-1626,Joseph Duffy,Marc Diakiese,-188,162,0.6528,0.3817
UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019,https://www.bestfightodds.com/events/ufc-on-espn-5-till-vs-masvidal-1626,Nicolae Negumereanu,Saparbeg Safarov,-160,130,0.6154,0.4348
UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019,https://www.bestfightodds.com/events/ufc-on-espn-5-till-vs-masvidal-1626,Dan Ige,Danny Henry,-152,125,0.6032,0.4444
UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019,https://www.bestfightodds.com/events/ufc-on-espn-5-till-vs-masvidal-1626,Molly McCann,Priscila Cachoeira,-189,162,0.654,0.3817
UFC on ESPN+ 5: Till vs. Masvidal,Mar 16th 2019,https://www.bestfightodds.com/events/ufc-on-espn-5-till-vs-masvidal-1626,Mike Grundy,Nad Narimani,140,-172,0.4167,0.6324
UFC on ESPN+ 6: Thompson vs. Pettis,Mar 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-6-thompson-vs-pettis-1654,Anthony Pettis,Stephen Thompson,300,-400,0.25,0.8
UFC on ESPN+ 6: Thompson vs. Pettis,Mar 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-6-thompson-vs-pettis-1654,Curtis Blaydes,Justin Willis,-250,200,0.7143,0.3333
UFC on ESPN+ 6: Thompson vs. Pettis,Mar 23rd 2019,https://www.bestfightodds.com/events/ufc-on-espn-6-thompson-vs-pettis-1654,Deiveson Figueiredo,Jussier Formiga,-160,130,0.6154,0.4348
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,Edson Barboza,Justin Gaethje,-125,100,0.5556,0.5
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,David Branch,Jack Hermansson,110,-139,0.4762,0.5816
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,Josh Emmett,Michael Johnson,120,-164,0.4545,0.6212
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,Karolina Kowalkiewicz,Michelle Waterson,-152,125,0.6032,0.4444
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,Kennedy Nzechukwu,Paul Craig,-175,150,0.6364,0.4
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,Sheymon Moraes,Sodiq Yusuff,125,-152,0.4444,0.6032
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,Jessica Aguilar,Marina Rodriguez,275,-357,0.2667,0.7812
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,Desmond Green,Ross Pearson,-455,350,0.8198,0.2222
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,Enrique Barzola,Kevin Aguilar,-139,110,0.5816,0.4762
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,Gerald Meerschaert,Kevin Holland,180,-222,0.3571,0.6894
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,Casey Kenney,Ray Borg,225,-278,0.3077,0.7354
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,Maryna Moroz,Sabina Mazo,140,-172,0.4167,0.6324
UFC on ESPN 2: Barboza vs. Gaethje,Mar 30th 2019,https://www.bestfightodds.com/events/ufc-on-espn-2-barboza-vs-gaethje-1648,Alex Perez,Mark de La Rosa,-357,275,0.7812,0.2667
UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-7-overeem-vs-oleinik-1673,Aleksei Oleinik,Alistair Overeem,200,-250,0.3333,0.7143
UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-7-overeem-vs-oleinik-1673,Arman Tsarukyan,Islam Makhachev,275,-357,0.2667,0.7812
UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-7-overeem-vs-oleinik-1673,Marcelo Golm,Sergei Pavlovich,225,-278,0.3077,0.7354
UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-7-overeem-vs-oleinik-1673,Antonina Shevchenko,Roxanne Modafferi,-303,240,0.7519,0.2941
UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-7-overeem-vs-oleinik-1673,Alen Amedovski,Krzysztof Jotko,160,-189,0.3846,0.654
UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-7-overeem-vs-oleinik-1673,Movsar Evloev,Seung Woo Choi,-455,350,0.8198,0.2222
UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-7-overeem-vs-oleinik-1673,Keita Nakamura,Sultan Aliev,100,-125,0.5,0.5556
UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-7-overeem-vs-oleinik-1673,Alex da Silva,Alexander Yakovlev,125,-152,0.4444,0.6032
UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-7-overeem-vs-oleinik-1673,Marcin Tybura,Shamil Abdurakhimov,-143,120,0.5885,0.4545
UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-7-overeem-vs-oleinik-1673,Gadzhimurad Antigulov,Michal Oleksiejczuk,175,-213,0.3636,0.6805
UFC on ESPN+ 7: Overeem vs. Oleinik,Apr 20th 2019,https://www.bestfightodds.com/events/ufc-on-espn-7-overeem-vs-oleinik-1673,Magomed Mustafaev,Rafael Fiziev,125,-152,0.4444,0.6032
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Kevin Lee,Rafael Dos Anjos,-143,120,0.5885,0.4545
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Felicia Spencer,Megan Anderson,175,-213,0.3636,0.6805
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Aspen Ladd,Sijara Eubanks,-333,250,0.7691,0.2857
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Antonio Carlos Junior,Ian Heinisch,-172,140,0.6324,0.4167
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Derrick Krantz,Vicente Luque,700,-1250,0.125,0.9259
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Charles Oliveira,Nik Lentz,-400,300,0.8,0.25
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Austin Hubbard,Davi Ramos,380,-500,0.2083,0.8333
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Charles Jourdain,Desmond Green,550,-833,0.1538,0.8928
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Danny Roberts,Michel Pereira,-250,200,0.7143,0.3333
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Grant Dawson,Mike Trizano,-161,130,0.6169,0.4348
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Ed Herman,Patrick Cummins,200,-250,0.3333,0.7143
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Trevin Giles,Zak Cummings,-172,140,0.6324,0.4167
UFC on ESPN+ 10: Dos Anjos vs. Lee,May 18th 2019,https://www.bestfightodds.com/events/ufc-on-espn-10-dos-anjos-vs-lee-1674,Julian Erosa,Julio Arce,550,-833,0.1538,0.8928
UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,Alexander Gustafsson,Anthony Smith,-333,250,0.7691,0.2857
UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,Chris Fishgold,Makwan Amirkhani,100,-125,0.5,0.5556
UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,Aleksandar Rakic,Jimi Manuwa,-227,187,0.6942,0.3484
UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,Christos Giagos,Damir Hadzovic,140,-172,0.4167,0.6324
UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,Daniel Teymur,Sung Bin Jo,125,-152,0.4444,0.6032
UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,Rostem Akman,Sergey Khandozhko,137,-164,0.4219,0.6212
UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,Lina Lansberg,Tonya Evinger,250,-333,0.2857,0.7691
UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,Leonardo Santos,Stevie Ray,-175,150,0.6364,0.4
UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,Frank Camacho,Nick Hein,-125,100,0.5556,0.5
UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,Bea Malecki,Duda Santana,-125,100,0.5556,0.5
UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,Darko Stosic,Devin Clark,-111,-111,0.5261,0.5261
UFC on ESPN+ 11: Gustafsson vs. Smith,Jun 1st 2019,https://www.bestfightodds.com/events/ufc-on-espn-11-gustafsson-vs-smith-1676,Danilo Belluardo,Joel Alvarez,-111,-111,0.5261,0.5261
UFC 238: Cejudo vs. Moraes,Jun 8th 2019,https://www.bestfightodds.com/events/ufc-238-cejudo-vs-moraes-1677,Henry Cejudo,Marlon Moraes,137,-164,0.4219,0.6212
