date,main_fight_id,fighter1,fighter2,odds1,odds2,prob1,prob2,pick,pick_odds,pick_prob,ev1,ev2,winner,pick_correct,actual_pnl,bet,skip_reason,error,female
2025-06-21,250.0,Daria Zhelezniakova,Melissa Mullins,205,-250,0.5475067645311356,0.45249323546886444,Daria Zhelezniakova,205.0,0.5475067645311356,0.6698956318199634,-0.36650947034358977,Daria Zhelezniakova,True,2.05,True,,False,True
2025-06-21,251.0,Irina Alekseeva,Klaudia Sygula,-245,200,0.698507621884346,0.301492378115654,Irina Alekseeva,-245.0,0.698507621884346,-0.016387226326124993,-0.09552286565303802,Klaudia Sygula,False,-1.0,False,min_fights,False,True
2025-06-21,252.0,Azat Maksum,Tagir Ulanbekov,385,-500,0.3338828384876251,0.6661171615123749,Tagir Ulanbekov,-500.0,0.6661171615123749,0.6193317666649818,-0.20065940618515013,Tagir Ulanbekov,True,0.2,False,favorite cap (-500 <= -300),False,False
2025-06-21,253.0,Hamdy Abdelwahab,Mohammed Usman,-168,142,0.6165856868028641,0.3834143131971359,Hamdy Abdelwahab,-168.0,0.6165856868028641,-0.01639902343352634,-0.07213736206293109,Mohammed Usman,False,-1.0,False,favorite confidence (61.7% < 65.0%),False,False
2025-05-11,300.0,Belal Muhammad,Jack Della Maddalena,-198,166,0.2957044094800949,0.7042955905199051,Jack Della Maddalena,166.0,0.7042955905199051,-0.5549499291663218,0.8734262707829474,Jack Della Maddalena,True,1.66,True,,False,False
2025-05-11,301.0,Manon Fiorot,Valentina Shevchenko,-134,116,0.3824082612991333,0.6175917387008667,Valentina Shevchenko,116.0,0.6175917387008667,-0.33221243922390153,0.333998155593872,Valentina Shevchenko,True,1.16,True,,False,True
2025-05-11,302.0,Aiemann Zahabi,Jose Aldo,160,-190,0.5620270073413849,0.4379729926586151,Aiemann Zahabi,160.0,0.5620270073413849,0.4612702190876008,-0.3315149059421138,Aiemann Zahabi,True,1.6,True,,False,False
2025-05-11,303.0,Alexa Grasso,Natalia Silva,194,-235,0.2213558927178383,0.7786441072821617,Natalia Silva,-235.0,0.7786441072821617,-0.34921367540955545,0.10998202527457096,Natalia Silva,True,0.425531914893617,True,,False,True
2025-05-11,,Benoit Saint-Denis,Kyle Prepolec,-1400,830,,,,,,,,,,,False,min_fights,True,
2025-05-11,305.0,Charles Radtke,Mike Malott,168,-200,0.23267732560634613,0.7673226743936539,Mike Malott,-200.0,0.7673226743936539,-0.37642476737499236,0.1509840115904808,Mike Malott,True,0.5,True,,False,False
2025-05-11,306.0,Jasmine Jasudavicius,Jessica Andrade,-275,225,0.4190443456172943,0.5809556543827057,Jessica Andrade,225.0,0.5809556543827057,-0.4285758923400532,0.8881058767437935,Jasmine Jasudavicius,False,-1.0,True,,False,True
2025-05-11,307.0,Ion Cutelaba,Modestas Bukauskas,-110,-106,0.6468719840049744,0.35312801599502563,Ion Cutelaba,-110.0,0.6468719840049744,0.23493742400949646,-0.3137323462738181,Modestas Bukauskas,False,-1.0,False,favorite confidence (64.7% < 65.0%),False,False
2025-05-11,308.0,Ivan Erslan,Navajo Stirling,265,-330,0.17332768440246582,0.8266723155975342,Navajo Stirling,-330.0,0.8266723155975342,-0.3673539519309998,0.07717907789981726,Navajo Stirling,True,0.30303030303030304,False,favorite cap (-330 <= -300),False,False
2025-05-04,312.0,Cory Sandhagen,Deiveson Figueiredo,-520,400,0.792560800909996,0.20743919909000397,Cory Sandhagen,-520.0,0.792560800909996,-0.05502366045346627,0.037195995450019836,Cory Sandhagen,True,0.19230769230769232,False,favorite cap (-520 <= -300),False,False
2025-05-04,313.0,Bo Nickal,Reinier de Ridder,-370,295,0.2676156461238861,0.7323843538761139,Reinier de Ridder,295.0,0.7323843538761139,-0.6600558008696582,1.89291819781065,Reinier de Ridder,True,2.95,True,,False,False
2025-05-04,314.0,Daniel Rodriguez,Santiago Ponzinibbio,118,-138,0.6160771697759628,0.38392283022403717,Daniel Rodriguez,118.0,0.6160771697759628,0.3430482301115989,-0.33787222033825476,Daniel Rodriguez,True,1.18,True,,False,False
2025-05-04,315.0,Daniel Marcos,Montel Jackson,188,-225,0.33402177691459656,0.6659782230854034,Montel Jackson,-225.0,0.6659782230854034,-0.03801728248596192,-0.03803145554330617,Montel Jackson,True,0.4444444444444444,False,edge (-2.6% < 5.0%),False,False
2025-05-04,316.0,Cameron Smotherman,Serhiy Sidey,118,-138,0.5928303003311157,0.4071696996688843,Cameron Smotherman,118.0,0.5928303003311157,0.2923700547218322,-0.29777979332467786,Serhiy Sidey,False,-1.0,True,,False,False
2025-05-04,317.0,Jeremy Stephens,Mason Jones,460,-620,0.2473633736371994,0.7526366263628006,Mason Jones,-620.0,0.7526366263628006,0.38523489236831665,-0.12597036938513478,Mason Jones,True,0.16129032258064516,False,favorite cap (-620 <= -300),False,False
2025-05-04,318.0,Miesha Tate,Yana Santos,-152,128,0.5238088667392731,0.47619113326072693,Miesha Tate,-152.0,0.5238088667392731,-0.13158003672173146,0.08571578383445744,Yana Santos,False,-1.0,False,favorite confidence (52.4% < 65.0%),False,True
2025-05-04,319.0,Azamat Bekoev,Ryan Loder,-330,265,0.7230432778596878,0.2769567221403122,Azamat Bekoev,-330.0,0.7230432778596878,-0.05785269854646741,0.010892035812139489,Azamat Bekoev,True,0.30303030303030304,False,favorite cap (-330 <= -300),False,False
2025-05-04,320.0,Gillian Robertson,Marina Rodriguez,-270,220,0.640008345246315,0.359991654753685,Gillian Robertson,-270.0,0.640008345246315,-0.12295152688467945,0.15197329521179204,Gillian Robertson,True,0.37037037037037035,False,favorite confidence (64.0% < 65.0%),False,True
2025-05-04,321.0,Gaston Bolanos,Quang Le,-126,108,0.370021253824234,0.629978746175766,Quang Le,108.0,0.629978746175766,-0.33631108441050095,0.31035579204559327,Quang Le,True,1.08,True,,False,False
2025-04-27,324.0,Carlos Prates,Ian Machado Garry,138,-164,0.4223789572715759,0.5776210427284241,Ian Machado Garry,-164.0,0.5776210427284241,0.005261918306350699,-0.07017100438839052,Ian Machado Garry,True,0.6097560975609756,False,favorite confidence (57.8% < 65.0%),False,False
2025-04-27,325.0,Anthony Smith,Zhang Mingyang,295,-370,0.1419171206653118,0.8580828793346882,Zhang Mingyang,-370.0,0.8580828793346882,-0.4394273733720183,0.08999717104676608,Zhang Mingyang,True,0.2702702702702703,False,favorite cap (-370 <= -300),False,False
2025-04-27,326.0,David Onama,Giga Chikadze,-198,166,0.47180138528347015,0.5281986147165298,Giga Chikadze,166.0,0.5281986147165298,-0.2899150867955853,0.40500831514596936,David Onama,False,-1.0,False,underdog confidence (52.8% < 53.0%),False,False
