date,main_fight_id,fighter1,fighter2,odds1,odds2,prob1,prob2,pick,pick_odds,pick_prob,ev1,ev2,winner,pick_correct,actual_pnl,bet,skip_reason,error,female,odds_source_file,odds_source_line,odds_source_type,odds_source_row,source_event_id,source_url,scraped_at,bookmaker,odds_timestamp,odds_is_opening_line,odds_is_closing_line
2026-03-21,,Brando Pericic,Louie Sutherland,-245,190,0.7866794168949127,0.21332058310508728,Brando Pericic,-245.0,0.7866794168949127,0.10777305644385671,-0.38137030899524693,Brando Pericic,True,0.40816326530612246,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,84,,,,,,,,,
2026-03-21,,Abdul-Kareem Al-Selwady,Shem Rock,110,-136,0.4196978360414505,0.5803021639585495,Shem Rock,-136.0,0.5803021639585495,-0.1186345443129539,0.006994931575130037,Abdul-Kareem Al-Selwady,False,-1.0,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,85,,,,,,,,,
2026-03-21,,Ravena Oliveira,Shanelle Dyer,380,-530,0.37689241766929626,0.6231075823307037,Shanelle Dyer,-530.0,0.6231075823307037,0.809083604812622,-0.25932494930501254,Shanelle Dyer,True,0.18867924528301888,False,min_fights,False,True,backtest/odds/ufc_2026_odds_custom.csv,86,,,,,,,,,
2026-03-21,,Luana Carolina,Melissa Mullins,-134,110,0.4946107715368271,0.5053892284631729,Melissa Mullins,110.0,0.5053892284631729,-0.13627671239091388,0.06131737977266316,Luana Santos,False,-1.0,False,underdog confidence (50.5% < 53.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,87,,,,,,,,,
2026-03-21,,Losene Keita,Nathaniel Wood,-265,200,0.2532879635691643,0.7467120364308357,Nathaniel Wood,200.0,0.7467120364308357,-0.6511316728198303,1.2401361092925072,Nathaniel Wood,True,2.0,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,88,,,,,,,,,
2026-03-28,,Kyle Nelson,Terrance McKinney,118,-140,0.29189904034137726,0.7081009596586227,Terrance McKinney,-140.0,0.7081009596586227,-0.3636600920557976,0.21388735941478187,Terrance McKinney,True,0.7142857142857143,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,89,,,,,,,,,
2026-03-28,,Mansur Abdul-Malik,Yousri Belgaroui,-140,118,0.45227690041065216,0.5477230995893478,Yousri Belgaroui,118.0,0.5477230995893478,-0.22466817072459627,0.1940363571047783,Yousri Belgaroui,True,1.18,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,90,,,,,,,,,
2026-03-28,,Julian Erosa,Lerryan Douglas,240,-300,0.5144818127155304,0.4855181872844696,Julian Erosa,240.0,0.5144818127155304,0.7492381632328033,-0.3526424169540405,Lerryan Douglas,False,-1.0,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,91,,,,,,,,,
2026-03-28,,Alexa Grasso,Maycee Barber,125,-150,0.20708917081356049,0.7929108291864395,Maycee Barber,-150.0,0.7929108291864395,-0.5340493656694889,0.32151804864406586,Alexa Grasso,False,-1.0,True,,False,True,backtest/odds/ufc_2026_odds_custom.csv,92,,,,,,,,,
2026-03-28,,Israel Adesanya,Joe Pyfer,-110,-110,0.439496785402298,0.560503214597702,Joe Pyfer,-110.0,0.560503214597702,-0.1609606824137948,0.07005159150470386,Joe Pyfer,True,0.9090909090909091,False,favorite confidence (56.1% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,93,,,,,,,,,
2026-03-28,,Bruno Lopes,Navajo Stirling,330,-420,0.2079613357782364,0.7920386642217636,Navajo Stirling,-420.0,0.7920386642217636,-0.1057662561535836,-0.01938070143972126,Navajo Stirling,True,0.23809523809523808,False,favorite cap (-420 <= -300),False,False,backtest/odds/ufc_2026_odds_custom.csv,94,,,,,,,,,
2026-03-28,,Casey Oneill,Gabriella Fernandes,-110,-110,0.5945392996072769,0.4054607003927231,Casey Oneill,-110.0,0.5945392996072769,0.13502957197752863,-0.22593866288661957,Casey O'Neill,True,0.9090909090909091,False,favorite confidence (59.5% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,95,,,,,,,,,
2026-03-28,,Adrian Yanez,Ricky Simon,125,-150,0.461890310049057,0.538109689950943,Ricky Simon,-150.0,0.538109689950943,0.039253197610378265,-0.10315051674842834,,,,False,favorite confidence (53.8% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,96,,,,,,,,,
2026-03-28,,Alexia Thainara,Bruna Brasil,-450,350,0.7452742755413055,0.25472572445869446,Alexia Thainara,-450.0,0.7452742755413055,-0.0891092187828488,0.14626576006412506,Alexia Thainara,True,0.2222222222222222,False,favorite cap (-450 <= -300),False,True,backtest/odds/ufc_2026_odds_custom.csv,97,,,,,,,,,
2026-03-28,,Ignacio Bahamondes,Tofiq Musayev,-280,230,0.8671807572245598,0.13281924277544022,Ignacio Bahamondes,-280.0,0.8671807572245598,0.17688817051904543,-0.5616964988410473,Tofiq Musayev,False,-1.0,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,98,,,,,,,,,
2026-03-28,,Marcin Tybura,Tyrell Fortune,100,-120,0.5914407074451447,0.40855929255485535,Marcin Tybura,100.0,0.5914407074451447,0.1828814148902893,-0.2509746303160985,Tyrell Fortune,False,-1.0,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,99,,,,,,,,,
2026-03-28,,Chase Hooper,Lance Gibson Jr,-260,210,0.7692003324627876,0.23079966753721237,Chase Hooper,-260.0,0.7692003324627876,0.0650466141792444,-0.2845210306346416,Lance Gibson Jr.,False,-1.0,False,edge (4.7% < 5.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,100,,,,,,,,,
2026-03-29,,Michael Chiesa,Niko Price,-1100,700,0.449361652135849,0.550638347864151,Niko Price,700.0,0.550638347864151,-0.5097872885790738,3.405106782913208,Michael Chiesa,False,-1.0,False,underdog cap (700 >= 300),False,False,backtest/odds/ufc_2026_odds_custom.csv,101,,,,,,,,,
2026-04-04,,Azamt Bekoev,Tresean Gore,-450,300,0.7528470531105995,0.24715294688940048,Azamt Bekoev,-450.0,0.7528470531105995,-0.0798536017537117,-0.011388212442398071,Tresean Gore,False,-1.0,False,favorite cap (-450 <= -300),False,False,backtest/odds/ufc_2026_odds_custom.csv,102,,,,,,,,,
2026-04-04,,Dione Barbosa,Melissa Gatto,-150,110,0.4039483517408371,0.5960516482591629,Melissa Gatto,110.0,0.5960516482591629,-0.32675274709860486,0.2517084613442422,Dione Barbosa,False,-1.0,True,,False,True,backtest/odds/ufc_2026_odds_custom.csv,103,,,,,,,,,
2026-04-04,,Charles Radtke,Jose Henrique,-250,175,0.7908697575330734,0.20913024246692657,Charles Radtke,-250.0,0.7908697575330734,0.10721766054630283,-0.4248918332159519,,,,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,104,,,,,,,,,
2026-04-04,,Abdul Rakhman Yakhyaev,Brendson Ribeiro,-1000,500,0.8229312002658844,0.1770687997341156,Abdul Rakhman Yakhyaev,-1000.0,0.8229312002658844,-0.09477567970752715,0.062412798404693604,Abdul Rakhman Yakhyaev,True,0.1,False,favorite cap (-1000 <= -300),False,False,backtest/odds/ufc_2026_odds_custom.csv,105,,,,,,,,,
2026-04-04,,Ethyn Ewing,Rafael Estevam,-110,-110,0.4160793572664261,0.5839206427335739,Rafael Estevam,-110.0,0.5839206427335739,-0.20566668158227747,0.11475759067318658,Ethyn Ewing,False,-1.0,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,106,,,,,,,,,
2026-04-04,,Manolo Zecchini,Tommy McMillen,400,-649,0.12247984111309052,0.8775201588869095,Tommy McMillen,-649.0,0.8775201588869095,-0.3876007944345474,0.012731277359468718,Tommy McMillen,True,0.15408320493066255,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,107,,,,,,,,,
2026-04-04,,Jose Delano,Robert Ruchala,-400,275,0.646392211318016,0.35360778868198395,Jose Delano,-400.0,0.646392211318016,-0.19200973585247993,0.3260292075574398,Jose Delano,True,0.25,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,108,,,,,,,,,
2026-04-04,,Alessandro Costa,Stewart Nicoll,-350,240,0.5889649242162704,0.41103507578372955,Alessandro Costa,-350.0,0.5889649242162704,-0.24275938315050943,0.39751925766468044,Alessandro Costa,True,0.2857142857142857,False,favorite cap (-350 <= -300),False,False,backtest/odds/ufc_2026_odds_custom.csv,109,,,,,,,,,
2026-04-04,,Chris Duncan,Renato Moicano,-188,170,0.5362909734249115,0.4637090265750885,Chris Duncan,-188.0,0.5362909734249115,-0.17844787049800792,0.2520143717527389,Renato Moicano,False,-1.0,False,favorite confidence (53.6% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,110,,,,,,,,,
2026-04-04,,Tabatha Ricci,Virna Jandiroba,-105,-125,0.44264616072177887,0.5573538392782211,Virna Jandiroba,-125.0,0.5573538392782211,-0.1357860671622413,0.003236910700798068,Virna Jandiroba,True,0.8,False,favorite confidence (55.7% < 65.0%),False,True,backtest/odds/ufc_2026_odds_custom.csv,111,,,,,,,,,
2026-04-04,,Darrius Flowers,Lando Vannata,175,-250,0.5685132741928101,0.43148672580718994,Darrius Flowers,175.0,0.5685132741928101,0.5634115040302277,-0.39591858386993406,Darrius Flowers,True,1.75,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,112,,,,,,,,,
2026-04-04,,Alice Pereira,Hailey Cowan,-110,-110,0.6949669122695923,0.3050330877304077,Alice Pereira,-110.0,0.6949669122695923,0.32675501433285803,-0.4176641052419489,Alice Pereira,True,0.9090909090909091,False,min_fights,False,True,backtest/odds/ufc_2026_odds_custom.csv,113,,,,,,,,,
2026-04-04,,Guilherme Pat,Thomas Petersen,-125,-105,0.49810025095939636,0.5018997490406036,Thomas Petersen,-105.0,0.5018997490406036,-0.10341954827308653,-0.020100489968345292,Thomas Petersen,True,0.9523809523809523,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,114,,,,,,,,,
2026-04-11,,Curtis Blaydes,Josh Hokit,-155,123,0.3370176702737808,0.6629823297262192,Josh Hokit,123.0,0.6629823297262192,-0.4455515747108767,0.47845059528946876,Josh Hokit,True,1.23,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,115,,,,,,,,,
2026-04-11,,Lupita Godinez,Tatiana Suarez,132,-165,0.3556656986474991,0.6443343013525009,Tatiana Suarez,-165.0,0.6443343013525009,-0.1748555791378021,0.034839938535834836,Tatiana Suarez,True,0.6060606060606061,False,favorite confidence (64.4% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,116,,,,,,,,,
2026-04-11,,Kevin Holland,Randy Brown,116,-140,0.6681901067495346,0.3318098932504654,Kevin Holland,116.0,0.6681901067495346,0.44329063057899465,-0.4311830401420593,Kevin Holland,True,1.16,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,117,,,,,,,,,
2026-04-11,,Esteban Ribovics,Mateusz Gamrot,150,-186,0.42444367706775665,0.5755563229322433,Mateusz Gamrot,-186.0,0.5755563229322433,0.06110919266939163,-0.11500479377085165,Mateusz Gamrot,True,0.5376344086021505,False,favorite confidence (57.6% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,118,,,,,,,,,
2026-04-11,,Cub Swanson,Nate Landwehr,125,-157,0.5664588212966919,0.4335411787033081,Cub Swanson,125.0,0.5664588212966919,0.27453234791755676,-0.2903179431417186,Cub Swanson,True,1.25,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,119,,,,,,,,,
2026-04-11,,Kelvin Gastelum,Vicente Luque,-240,188,0.3995947241783142,0.6004052758216858,Vicente Luque,188.0,0.6004052758216858,-0.4339074740807215,0.729167194366455,Vicente Luque,True,1.88,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,120,,,,,,,,,
2026-04-11,,Azamat Murzakanov,Paulo Costa,-194,155,0.6516697853803635,0.34833021461963654,Azamat Murzakanov,-194.0,0.6516697853803635,-0.012417954114294583,-0.11175795271992683,Paulo Costa,False,-1.0,False,edge (-0.8% < 5.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,121,,,,,,,,,
2026-04-11,,Aaron Pico,Patricio Freire,-335,250,,,,,,,,,,,False,min_fights,True,,backtest/odds/ufc_2026_odds_custom.csv,122,,,,,,,,,
2026-04-11,,Dominick Reyes,Johnny Walker,-120,102,0.5132823586463928,0.4867176413536072,Dominick Reyes,-120.0,0.5132823586463928,-0.05898234248161316,-0.01683036446571351,Dominick Reyes,True,0.8333333333333334,False,favorite confidence (51.3% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,123,,,,,,,,,
2026-04-11,,Carlos Ulberg,Jiri Prochazka,115,-143,0.6406865864992142,0.3593134135007858,Carlos Ulberg,115.0,0.6406865864992142,0.3774761609733104,-0.38941846516999334,Carlos Ulberg,True,1.15,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,124,,,,,,,,,
2026-04-18,,Charles Jourdain,Kyler Phillips,-170,143,0.45255036652088165,0.5474496334791183,Kyler Phillips,143.0,0.5474496334791183,-0.28124353552565856,0.3303026093542576,Charles Jourdain,False,-1.0,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,125,,,,,,,,,
2026-04-18,,Jai Herbert,Mandel Nallo,122,-155,0.4699513018131256,0.5300486981868744,Mandel Nallo,-155.0,0.5300486981868744,0.04329189002513889,-0.12798439975707765,Jai Herbert,False,-1.0,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,126,,,,,,,,,
2026-04-18,,Jasmine Jasudavicius,Karine Silva,-333,250,0.4028369337320328,0.5971630662679672,Karine Silva,250.0,0.5971630662679672,-0.4761910140961856,1.0900707319378853,Jasmine Jasudavicius,False,-1.0,True,,False,True,backtest/odds/ufc_2026_odds_custom.csv,127,,,,,,,,,
2026-04-18,,Gilbert Burns,Mike Malott,400,-549,0.23226094990968704,0.767739050090313,Mike Malott,-549.0,0.767739050090313,0.1613047495484352,-0.09241777138686139,Mike Malott,True,0.18214936247723132,False,favorite cap (-549 <= -300),False,False,backtest/odds/ufc_2026_odds_custom.csv,128,,,,,,,,,
2026-04-18,,Dennis Buzukja,Marcio Barbosa,300,-410,0.30226627737283707,0.6977337226271629,Marcio Barbosa,-410.0,0.6977337226271629,0.20906510949134827,-0.13208732063450465,Marcio Barbosa,True,0.24390243902439024,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,129,,,,,,,,,
2026-04-18,,Julien Leblanc,Robert Valentin,-150,118,0.5626198053359985,0.43738019466400146,Julien Leblanc,-150.0,0.5626198053359985,-0.06230032444000244,-0.046511175632476864,Robert Valentin,False,-1.0,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,130,,,,,,,,,
2026-04-18,,Allan Nascimento,Mitch Raposo,-320,250,0.5188854932785034,0.4811145067214966,Allan Nascimento,-320.0,0.5188854932785034,-0.31896279007196426,0.683900773525238,Mitch Raposo,False,-1.0,False,favorite cap (-320 <= -300),False,False,backtest/odds/ufc_2026_odds_custom.csv,131,,,,,,,,,
2026-04-18,,Daria Zhelezniakova,Melissa Croden,170,-205,0.4176308810710907,0.5823691189289093,Melissa Croden,-205.0,0.5823691189289093,0.12760337889194484,-0.1335483840325984,Melissa Croden,True,0.4878048780487805,False,favorite confidence (58.2% < 65.0%),False,True,backtest/odds/ufc_2026_odds_custom.csv,132,,,,,,,,,
2026-04-18,,Jamey-Lyn Horth,Jj Aldrich,-220,175,0.6250410825014114,0.37495891749858856,Jamey-Lyn Horth,-220.0,0.6250410825014114,-0.09084933454340155,0.031137023121118546,JJ Aldrich,False,-1.0,False,favorite confidence (62.5% < 65.0%),False,True,backtest/odds/ufc_2026_odds_custom.csv,133,,,,,,,,,
2026-04-18,,John Castaneda,Mark Vologdin,110,-130,0.5930176228284836,0.4069823771715164,John Castaneda,110.0,0.5930176228284836,0.2453370079398156,-0.27995425577347094,,,,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,134,,,,,,,,,
2026-04-18,,Gauge Young,Thiago Moises,-130,102,0.7190530449151993,0.2809469550848007,Gauge Young,-130.0,0.7190530449151993,0.27217077177304494,-0.43248715072870253,Gauge Young,True,0.7692307692307693,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,135,,,,,,,,,
2026-04-18,,Gokhan Saricam,Tanner Boser,-163,132,0.4757154881954193,0.5242845118045807,Tanner Boser,132.0,0.5242845118045807,-0.23243451904665474,0.21634006738662725,Gokhan Saricam,False,-1.0,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,136,,,,,,,,,
2026-04-25,,Jafel Filho,Lucas Rocha,-229,225,0.5897195786237717,0.41028042137622833,Jafel Filho,-229.0,0.5897195786237717,-0.1527609547282931,0.3334113694727421,,,,False,favorite confidence (59.0% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,137,,,,,,,,,
2026-04-25,,Joselyne Edwards,Norma Dumont,144,-186,0.39721985161304474,0.6027801483869553,Norma Dumont,-186.0,0.6027801483869553,-0.030783562064170877,-0.07314450301790754,Joselyne Edwards,False,-1.0,False,favorite confidence (60.3% < 65.0%),False,True,backtest/odds/ufc_2026_odds_custom.csv,138,,,,,,,,,
2026-04-25,,Jackson McVey,Sedriques Dumas,-205,164,0.6959746479988098,0.3040253520011902,Jackson McVey,-205.0,0.6959746479988098,0.03547447629091216,-0.19737307071685795,Jackson McVey,True,0.4878048780487805,False,edge (2.4% < 5.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,139,,,,,,,,,
2026-04-25,,Mayra Bueno Silva,Michelle Montague,295,-385,0.33508072793483734,0.6649192720651627,Michelle Montague,-385.0,0.6649192720651627,0.3235688753426076,-0.1623744235023276,Michelle Montague,True,0.2597402597402597,False,min_fights,False,True,backtest/odds/ufc_2026_odds_custom.csv,140,,,,,,,,,
2026-04-25,,Max Griffin,Victor Valenzuela,112,-137,0.4710569977760315,0.5289430022239685,Victor Valenzuela,-137.0,0.5289430022239685,-0.0013591647148132324,-0.08496721513079902,Victor Valenzuela,True,0.7299270072992701,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,141,,,,,,,,,
2026-04-25,,Eric McConico,Rodolfo Vieira,200,-250,0.39359158277511597,0.606408417224884,Rodolfo Vieira,-250.0,0.606408417224884,0.1807747483253479,-0.15102821588516235,Eric McConico,False,-1.0,False,favorite confidence (60.6% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,142,,,,,,,,,
2026-04-25,,Julia Polastri,Talita Alencar,-235,190,0.6704725176095963,0.32952748239040375,Julia Polastri,-235.0,0.6704725176095963,-0.04422002808844788,-0.04437030106782913,Talita Alencar,False,-1.0,False,edge (-3.1% < 5.0%),False,True,backtest/odds/ufc_2026_odds_custom.csv,143,,,,,,,,,
2026-04-25,,Marcus Buchecha,Ryan Spann,-143,116,0.5067350566387177,0.49326494336128235,Marcus Buchecha,-143.0,0.5067350566387177,-0.13890476389364764,0.06545227766036987,Ryan Spann,False,-1.0,False,favorite confidence (50.7% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,144,,,,,,,,,
2026-05-02,,Beneil Dariush,Quillan Salkilld,350,-450,0.19452983886003494,0.8054701611399651,Quillan Salkilld,-450.0,0.8054701611399651,-0.12461572512984276,-0.015536469717820495,Quillan Salkilld,True,0.2222222222222222,False,favorite cap (-450 <= -300),False,False,backtest/odds/ufc_2026_odds_custom.csv,145,,,,,,,,,
2026-05-02,,Dom Mar Fan,Kody Steele,163,-200,0.806067131459713,0.19393286854028702,Dom Mar Fan,163.0,0.806067131459713,1.119956555739045,-0.7091006971895695,Kody Steele,False,-1.0,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,146,,,,,,,,,
2026-05-02,,Benjamin Johnston,Wes Schultz,-148,120,,,,,,,,,,,False,min_fights,True,,backtest/odds/ufc_2026_odds_custom.csv,147,,,,,,,,,
2026-05-02,,Colby Thicknesse,Vince Morales,-140,115,0.6730443388223648,0.3269556611776352,Colby Thicknesse,-140.0,0.6730443388223648,0.15379029512405396,-0.29704532846808435,Colby Thicknesse,True,0.7142857142857143,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,148,,,,,,,,,
2026-05-02,,Jonathan Micallef,Themba Gorimbo,-250,198,0.6045794188976288,0.3954205811023712,Jonathan Micallef,-250.0,0.6045794188976288,-0.15358881354331969,0.17835333168506617,Jonathan Micallef,True,0.4,False,favorite confidence (60.5% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,149,,,,,,,,,
2026-05-02,,Junior Tafa,Kevin Christian,-210,170,0.6186435222625732,0.38135647773742676,Junior Tafa,-210.0,0.6186435222625732,-0.08676432427905856,0.029662489891052246,Junior Tafa,True,0.47619047619047616,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,150,,,,,,,,,
2026-05-02,,Cam Rowston,Robert Bryczek,-163,140,0.6976495236158371,0.3023504763841629,Cam Rowston,-163.0,0.6976495236158371,0.12565536632493962,-0.2743588566780091,Cam Rowston,True,0.6134969325153374,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,151,,,,,,,,,
2026-05-02,,Louie Sutherland,Tai Tuivasa,175,-225,0.44067633152008057,0.5593236684799194,Tai Tuivasa,-225.0,0.5593236684799194,0.21185991168022156,-0.19208803441789415,Louie Sutherland,False,-1.0,False,favorite confidence (55.9% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,152,,,,,,,,,
2026-05-02,,Brando Pericic,Shamil Gaziev,-132,110,0.573921263217926,0.426078736782074,Brando Pericic,-132.0,0.573921263217926,0.008710098989082093,-0.1052346527576446,Brando Pericic,True,0.7575757575757576,False,favorite confidence (57.4% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,153,,,,,,,,,
2026-05-02,,Steve Erceg,Tim Elliott,-190,158,0.6407261192798615,0.35927388072013855,Steve Erceg,-190.0,0.6407261192798615,-0.022049607414948325,-0.07307338774204253,Steve Erceg,True,0.5263157894736842,False,favorite confidence (64.1% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,154,,,,,,,,,
2026-05-02,,Marwan Rahiki,Ollie Schmid,-750,525,0.83614382147789,0.16385617852210999,Marwan Rahiki,-750.0,0.83614382147789,-0.05237033565839132,0.02410111576318741,Marwan Rahiki,True,0.13333333333333333,False,min_fights,False,False,backtest/odds/ufc_2026_odds_custom.csv,155,,,,,,,,,
2026-05-02,,Carlos Prates,Jack Della Maddalena,-120,-102,0.5559638291597366,0.44403617084026337,Carlos Prates,-120.0,0.5559638291597366,0.019267020126183865,-0.1206342499045765,Carlos Prates,True,0.8333333333333334,False,favorite confidence (55.6% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,156,,,,,,,,,
2026-05-02,,Gerald Meerschaert,Jacob Malkoun,700,-1000,0.2769138365983963,0.7230861634016037,Jacob Malkoun,-1000.0,0.7230861634016037,1.2153106927871704,-0.2046052202582359,Jacob Malkoun,True,0.1,False,favorite cap (-1000 <= -300),False,False,backtest/odds/ufc_2026_odds_custom.csv,157,,,,,,,,,
2026-05-10,,Bogdan Guskov,Jan Blachowicz,-163,120,0.6735714823007584,0.32642851769924164,Bogdan Guskov,-163.0,0.6735714823007584,0.08680552052208251,-0.2818572610616684,,,,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,158,,,,,,,,,
2026-05-10,,Joshua van,Tatsuro Taira,164,-200,0.419046089053154,0.580953910946846,Tatsuro Taira,-200.0,0.580953910946846,0.10628167510032649,-0.128569133579731,Joshua Van,False,-1.0,False,favorite confidence (58.1% < 65.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,159,,,,,,,,,
2026-05-10,,Jeremy Stephens,King Green,240,-275,0.2974589467048645,0.7025410532951355,King Green,-275.0,0.7025410532951355,0.011360418796539262,-0.04198947277936066,King Green,True,0.36363636363636365,False,edge (-3.1% < 5.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,160,,,,,,,,,
2026-05-10,,Khamzat Chimaev,Sean Strickland,-520,350,0.8521220833063126,0.14787791669368744,Khamzat Chimaev,-520.0,0.8521220833063126,0.015991714711372673,-0.3345493748784065,Sean Strickland,False,-1.0,False,favorite cap (-520 <= -300),False,False,backtest/odds/ufc_2026_odds_custom.csv,161,,,,,,,,,
2026-05-10,,Alexander Volkov,Waldo Cortes-Acosta,-165,127,0.4910942167043686,0.5089057832956314,Waldo Cortes-Acosta,127.0,0.5089057832956314,-0.21127292468692316,0.15521612808108332,Alexander Volkov,False,-1.0,False,underdog confidence (50.9% < 53.0%),False,False,backtest/odds/ufc_2026_odds_custom.csv,162,,,,,,,,,
2026-05-10,,Joaquin Buckley,Sean Brady,160,-210,0.5361321270465851,0.4638678729534149,Joaquin Buckley,160.0,0.5361321270465851,0.3939435303211213,-0.31524266373543514,Sean Brady,False,-1.0,True,,False,False,backtest/odds/ufc_2026_odds_custom.csv,163,,,,,,,,,
